num,name,BBclass,Check,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1576,suritozole,1,2,Cn1nc(-c2cccc(F)c2)n(C)c1=S,13.021996882086167,-0.2740079365079364,13.021996882086167,0.2740079365079364,0.6921868751363387,223.27599999999998,213.19599999999997,223.05794654,78,0,0.1970640270078585,-0.3031304482635676,0.3031304482635676,0.1970640270078585,1.3333333333333333,2.066666666666667,2.6,32.091999220106075,10.18468087178754,2.0739223644542877,-1.9896667817348275,2.1704522597868854,-1.9245923689268574,7.710024934039479,0.6277280675564475,2.641670124592179,556.0354110158652,10.999635521070495,8.437254626731468,9.253751207659194,7.092224152875013,4.453327968782296,4.861576259246159,3.2991521242347153,3.6643004959048255,2.2090067830021662,2.7470919056825767,1.4385679097265842,1.5658611142781207,-1.4900000000000004,3078.665887322815,10.04234514470165,3.582012822682454,1.700075885180497,91.77955012898802,4.567099647791355,5.817220841045895,10.595470268590084,0.0,0.0,0.0,0.0,9.072217982820003,5.098681808301038,0.0,12.13273413692322,24.350607579969918,19.658795457051376,0.0,4.39041504767482,12.217873443046695,0.0,14.347584391237579,14.09534396535438,0.0,0.0,34.853754885482495,0.0,11.387855989696924,0.0,4.39041504767482,0.0,12.217873443046695,14.347584391237579,14.09534396535438,10.588286611636054,0.0,24.26546827384644,0.0,11.387855989696924,0.0,22.75,0.0,4.39041504767482,0.0,5.817220841045895,10.595470268590084,5.563451491696996,12.13273413692322,28.42930870253695,7.04767198267719,5.098681808301038,12.217873443046695,16.974697184429324,5.117792894935752,0.0,4.229907407407407,0.7261111111111114,0.39451058201058253,6.306284486016629,0.0,0.0,3.5840296674225245,0.2,15,0,3,0,0,0,1,1,2,4,0,5,1,0,0,0,2,2.2941900000000004,58.407000000000025,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,taglutimide(biglumide),1,2,O=C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)N1,12.553750944822372,-0.7799074074074082,12.553750944822372,0.17898242630385464,0.6735407811499567,276.292,260.16399999999993,276.111006992,106,0,0.24936074013976264,-0.29463599337404556,0.29463599337404556,0.24936074013976264,0.9,1.5,2.05,16.19070780031604,9.81053169341319,2.6216142768373167,-2.286797065993966,2.560359280237783,-2.5444869910845367,6.108389797811661,-0.15175728527533808,1.6363489311441617,515.2919930581719,14.016143379015547,11.00249200923628,11.00249200923628,9.575387400469408,7.282729312871873,7.282729312871873,6.3981563269396515,6.3981563269396515,5.48333141805774,5.48333141805774,4.667445756729896,4.667445756729896,-1.7200000000000002,73514.40319899199,12.053701170218782,3.8973634929042054,1.3906887813193511,115.41595815485503,0.0,6.041840829147961,0.0,23.628718917406022,0.0,0.0,29.394847071144092,0.0,0.0,0.0,0.0,37.51909858402682,6.4208216229260096,11.835812092322787,19.178148736287287,23.628718917406022,0.0,10.216698334856808,23.671624184645573,38.14594894377801,0.0,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,34.57046947740446,19.178148736287287,23.671624184645573,32.10410811463005,0.0,0.0,0.0,0.0,83.55000000000001,11.949020558499466,19.178148736287287,0.0,42.398994526229316,11.835812092322787,19.26246486877803,4.899909730850478,0.0,0.0,5.316788604006331,0.0,0.0,0.0,49.36564686213992,2.2271329365079366,0.0,-0.9563884689678348,-0.7799074074074082,3.47684941106072,0.0,0.0,0.7142857142857143,20,1,6,2,2,4,0,0,0,4,1,6,1,2,2,4,4,-0.17730000000000018,65.83570000000002,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,talopram,1,2,CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,6.71172335600907,-0.3351157407407408,6.71172335600907,0.25785915060468634,0.8349421295896703,295.426,270.22599999999994,295.19361442,116,0,0.11967214352943363,-0.3549488342281092,0.3549488342281092,0.11967214352943363,0.9090909090909091,1.5454545454545454,2.227272727272727,16.529669387965274,9.808040118979985,2.486699409526849,-2.3325913707511363,2.5197504556010473,-2.3121206104150738,5.469617129079136,-0.10671120323495727,2.1161954609106544,635.1653207721984,15.631545744180547,13.72572105673014,13.72572105673014,10.600118851939595,8.103388943362996,8.103388943362996,6.558103505772103,6.558103505772103,4.635876388216143,4.635876388216143,3.67176166099779,3.67176166099779,-1.6399999999999997,131199.2086117636,15.263174913034714,5.864062936700998,2.4668840166179695,133.0656105003196,10.05365155780638,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59730361615449,56.97190050891402,0.0,5.601050810983688,4.736862953800049,0.0,0.0,5.316788604006331,0.0,37.89121926720064,13.592428388589765,71.28765809124548,0.0,0.0,5.316788604006331,0.0,0.0,0.0,13.592428388589765,15.938964575767425,0.0,43.37947212032425,54.59730361615449,0.0,0.0,0.0,21.259999999999998,0.0,0.0,0.0,11.202101621967376,0.0,19.386399651764595,16.690354475090988,0.0,7.04767198267719,73.76156661954208,4.736862953800049,6.71172335600907,0.0,0.0,3.249479560342656,3.2910453278533645,0.0,19.33067633534895,2.0635964663643236,5.350919784580499,2.0025591695011338,0.4,22,1,2,0,1,1,2,0,2,2,1,2,5,0,0,0,3,4.195100000000004,90.93570000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1579,talsupram,1,2,CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,3.295775856638952,0.08155092592592594,3.295775856638952,0.08155092592592594,0.7872826382134601,311.494,286.294,311.1707708,116,0,0.06688392540060603,-0.31975083753490763,0.31975083753490763,0.06688392540060603,0.9090909090909091,1.5454545454545454,2.227272727272727,32.16701515599731,9.817888523954574,2.4825604646166806,-2.3225238717748997,2.620585961762256,-2.23458743374675,8.01229048734494,0.5980620874282064,2.1161954609106544,635.1653207721984,15.631545744180547,13.72572105673014,14.542217637657867,10.600118851939595,8.103388943362996,8.919885524290722,6.558103505772103,8.479771802222368,4.635876388216143,6.3743012750802,3.67176166099779,5.619158645035615,-1.25,131199.2086117636,15.63829851467214,6.095679012345679,2.5909034840053726,138.07517529617792,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,54.59730361615449,56.97190050891402,4.74702245321756,4.747022453217559,0.0,11.761884949391115,0.0,5.316788604006331,0.0,36.18316255166839,13.592428388589765,71.28765809124548,0.0,0.0,5.316788604006331,0.0,0.0,11.761884949391115,13.592428388589765,9.494044906435118,0.0,43.37947212032425,54.59730361615449,0.0,0.0,0.0,12.03,0.0,0.0,0.0,9.494044906435118,0.0,6.544756405912575,29.531997720943004,0.0,7.04767198267719,85.52345156893321,0.0,0.24035844198790612,2.119839380196523,0.0,3.295775856638952,4.439575774754347,0.0,20.060305964978582,2.3529483182161757,5.787956821617536,2.0365727749433105,0.4,22,1,1,0,1,1,2,0,2,2,1,2,5,0,0,0,3,4.911700000000004,97.44170000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1580,taltrimide,1,2,CC(C)NS(=O)(=O)CCN1C(=O)c2ccccc2C1=O,12.03610371000252,-3.498604261148904,12.03610371000252,0.1444444444444446,0.806971105203695,296.348,280.21999999999997,296.08307799199997,108,0,0.26107460271729216,-0.2732618361759018,0.2732618361759018,0.26107460271729216,1.1,1.6,2.05,32.23322785411696,10.119205015064285,2.350104059046675,-2.1476491094781784,2.215143662555851,-2.391074218308789,7.890339813010089,0.06638224197043274,2.1011929642472147,617.0899316950469,14.91384908344359,11.289419956140499,12.105916537068225,9.316167686467171,6.268548207304427,7.920813433624582,4.898950563353989,6.7723968664204985,2.8770685695857967,4.427621511173689,2.071727387514629,3.3307445077580384,-1.7299999999999998,25582.32063700627,14.674381082311855,5.336075903003142,2.8838357138116995,117.37368271305806,0.0,0.0,0.0,10.023291153407584,11.814359458703011,0.0,14.48898409899412,13.139891848781026,0.0,0.0,12.13273413692322,25.980208536304467,12.586597235060536,16.87975659014078,18.00687135247258,21.837650612110593,0.0,9.622004595302567,0.0,19.88931522852921,12.297610012659364,35.392371257240434,0.0,0.0,4.722094864452088,0.0,0.0,0.0,43.471517015689756,10.023291153407584,0.0,34.56345175091888,24.26546827384644,0.0,0.0,0.0,83.55000000000001,21.837650612110593,18.00687135247258,0.0,18.339450841807324,11.126902983393991,4.899909730850478,0.0,38.112942673227685,0.0,4.722094864452088,0.0,25.86393187830688,0.0,25.048619457042076,0.0,0.6513272654740914,-1.173978647014361,6.254018093348451,0.0,3.271352880658436,-3.498604261148904,0.38461538461538464,20,1,6,0,1,1,1,0,1,4,1,7,5,0,0,0,2,0.6103999999999996,73.86750000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1581,tameridone,1,2,Cn1c(=O)c2c(ncn2CCN2CCC(c3c[nH]c4ccccc34)CC2)n(C)c1=O,12.588049994730607,-0.34990451712925386,12.588049994730607,0.2882925121435913,0.5603857040002832,406.4900000000002,380.2820000000002,406.211724072,156,0,0.3317034348564966,-0.3608791702165859,0.3608791702165859,0.3317034348564966,1.0666666666666667,1.8333333333333333,2.6333333333333333,16.161347191860667,9.890203643986224,2.227686961520111,-2.315752641012369,2.325206033261544,-2.3809830298481414,5.831835160589437,0.20608121096148788,1.2787406704985274,1333.4139772701628,20.827698166887178,17.336657129874187,17.336657129874187,14.541713895658198,10.435497365427114,10.435497365427114,8.221453343259109,8.221453343259109,6.522977133615799,6.522977133615799,4.714963658898472,4.714963658898472,-3.13,13398395.671379821,18.87066760626845,7.283801339577638,2.987586286657085,172.92053138001668,14.450987899589041,0.0,11.16387793838399,0.0,5.559266895052008,5.689743398203474,13.928736479654532,9.77851570501903,0.0,0.0,18.19910120538483,43.47888066399717,44.28462528087366,6.3273200747645415,0.0,22.066802870465047,0.0,28.56916571611896,14.09534396535438,25.304305697925987,19.634269217737724,63.19116807332018,0.0,0.0,11.24901029325548,0.0,0.0,0.0,48.203434933856684,20.640100371266954,0.0,24.32300078371041,46.3787062883677,0.0,22.066802870465047,0.0,80.85,0.0,9.589074368143644,0.0,11.24901029325548,23.62654039045796,37.043012111381096,28.0811480542466,13.37499205744173,4.567099647791355,45.33017861820441,0.0,4.454352059602295,0.0,34.83611724039594,1.3354561003383363,2.9336418622869864,0.5771240539629788,8.495575660507628,6.0956859196109185,3.611461983132708,3.1605851201622097,0.4090909090909091,30,1,8,0,1,1,1,3,4,7,1,8,4,0,1,1,5,1.7945999999999995,116.92870000000006,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,tametraline,1,2,CNC1CCC(c2ccccc2)c2ccccc21,3.4321134101788866,0.5149650415721843,3.4321134101788866,0.5149650415721843,0.8356584452334206,237.346,218.19399999999993,237.151749608,92,0,0.03203166629388686,-0.3129793397488183,0.3129793397488183,0.03203166629388686,0.8333333333333334,1.5,2.2222222222222223,14.866256564722239,9.766569407525438,2.26060550048419,-2.3136580063971026,2.401845627200535,-2.2361503656870423,5.411002374907805,0.4706061654753085,2.0443285948893797,518.1431183139092,12.372032720186704,10.765066523458982,10.765066523458982,8.898178147766924,6.709230991019563,6.709230991019563,5.01079783714598,5.01079783714598,4.041261997022044,4.041261997022044,3.121323115825639,3.121323115825639,-1.5999999999999996,24323.83789190427,11.48813799621928,4.949693099386198,1.9515034416133312,108.85723892762286,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59730361615449,36.5796697036202,11.959746875309353,0.0,0.0,0.0,0.0,5.316788604006331,0.0,24.801390121161376,7.04767198267719,71.28765809124548,0.0,0.0,5.316788604006331,0.0,0.0,0.0,7.04767198267719,0.0,0.0,41.49174459625236,54.59730361615449,0.0,0.0,0.0,12.03,0.0,0.0,0.0,0.0,11.959746875309353,0.0,29.531997720943004,0.0,0.0,66.96176420283801,0.0,0.0,0.0,0.0,3.4321134101788866,4.411024187452759,0.5620370370370369,20.257624874023684,2.4440551776266064,0.0,2.0598119803476944,0.29411764705882354,18,1,1,1,0,1,2,0,2,1,1,1,2,0,0,0,3,3.8728000000000034,75.76170000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,tamolarizine,1,2,COc1ccc(C(O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1OC,10.835781522536571,-0.5690743144007935,10.835781522536571,0.24566927556098106,0.5795726627687093,432.5640000000002,400.3080000000002,432.24129288399996,168,0,0.16058519813890873,-0.49286995026203995,0.49286995026203995,0.16058519813890873,0.71875,1.28125,1.8125,16.507882606324173,9.961212668973888,2.2700504293157007,-2.3998084377184674,2.315659546471516,-2.4834710773147726,5.431945684574274,0.06216648655598284,1.4154201507605602,933.2063380266444,22.33828804643758,18.85392531120473,18.85392531120473,15.690203145651198,11.155956251976905,11.155956251976905,8.190699108852916,8.190699108852916,6.226157061657729,6.226157061657729,4.498921989077437,4.498921989077437,-2.859999999999999,26003490.943126645,22.338087551777402,10.638468747440129,5.127364147219287,190.3652309592818,14.580253302440804,0.0,11.49902366656781,0.0,0.0,0.0,9.799819461700956,0.0,0.0,0.0,66.73003775307771,28.823088612014207,32.72378202956288,26.36540229945133,14.580253302440804,0.0,0.0,9.799819461700956,0.0,12.145807216896262,46.94337711211794,95.55312636509196,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,61.84972396865959,0.0,0.0,28.83616169198725,78.86277189000094,0.0,0.0,0.0,45.17,6.103966387748303,5.106527394840706,0.0,6.041840829147961,18.043780072480384,31.7424771153473,11.126902983393991,14.219595082555067,18.19910120538483,70.46349014631706,9.473725907600098,10.690602872804682,0.0,4.883808243006927,10.835781522536571,3.4782892849027416,1.3123734984536688,27.29814559938955,-0.5690743144007935,4.3392013923593105,3.2308719009473466,0.3333333333333333,32,1,5,0,1,1,3,0,3,5,1,5,8,0,1,1,4,4.144400000000004,127.24580000000005,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,tampramine,1,2,CN(C)CCCN1c2ccccc2C(c2ccccc2)=Nc2cccnc21,5.046206380700428,0.8995995527840764,5.046206380700428,0.8995995527840764,0.6665859832007729,356.47300000000007,332.28100000000006,356.20009676800004,136,0,0.15853414172313118,-0.323902706988551,0.323902706988551,0.15853414172313118,0.8888888888888888,1.6666666666666667,2.4814814814814814,15.214510557129065,9.999289645599577,2.2370313026295645,-2.2565370449073594,2.38496974464484,-2.243171801130182,6.180526343516063,0.4022371128811934,1.856294738563798,947.3568768970999,18.63961743368832,15.83837795583499,15.83837795583499,13.237183443017884,9.34649127450471,9.34649127450471,6.9981865459280375,6.9981865459280375,4.738244447872322,4.738244447872322,3.4752233940367194,3.4752233940367194,-2.979999999999999,2258307.726181166,17.434638716503006,7.721749764306333,3.618189390963119,160.36405087168882,9.799819461700956,5.687386274683562,5.817862777835028,0.0,0.0,0.0,0.0,9.976383253582878,0.0,0.0,48.53093654769288,45.260023199577795,23.868502960919642,11.399071277454265,0.0,22.904320329972855,0.0,9.883888251797686,4.992404732635669,6.4208216229260096,32.08476650803001,84.05378430808479,0.0,0.0,4.899909730850478,17.192635327202154,0.0,0.0,42.78043003174792,0.0,0.0,17.54772460632,77.91928605732646,0.0,0.0,0.0,31.73,0.0,0.0,0.0,0.0,0.0,53.54155774811801,0.0,0.0,18.3295777085363,78.49246704320984,9.976383253582878,0.0,0.0,14.267219440245235,0.0,5.338631975938524,0.9255900415721846,22.90918608628024,2.9042080813807,1.9345532844680569,4.220611090115058,0.21739130434782608,27,0,4,0,1,1,2,1,3,4,0,4,5,0,0,0,4,4.653900000000004,112.59700000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1586,tandamine,1,2,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,2.5619907407407405,0.24293981481481475,2.5619907407407405,0.24293981481481475,0.8393331887926346,302.487,276.279,302.18166983199995,114,0,0.054718319570643034,-0.34324139012714383,0.34324139012714383,0.054718319570643034,1.2857142857142858,2.0476190476190474,2.761904761904762,32.16674853664109,9.949713107556326,2.366632227284862,-2.3587776558558673,2.478024374151478,-2.3093325914405507,7.9979664985131596,0.36981682217265005,2.156325293869124,610.9508992907907,15.035169427003234,13.647610464155022,14.464107045082748,10.065497354333145,7.958459429923017,8.944057989576503,6.471159686533958,8.069130681883243,4.701651942225765,6.144510390579203,3.6355559466567837,4.998002204802651,-0.9300000000000003,77811.94069283317,14.98456335435568,5.6937528059209335,2.508010432369349,132.05873324484728,9.467009378641833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,18.19910120538483,64.71189018340561,23.141609332842094,4.74702245321756,0.0,22.664809881472173,0.0,9.467009378641833,0.0,37.9808965043634,26.392953978013743,35.5228477603919,0.0,0.0,0.0,0.0,0.0,11.761884949391115,35.85996335665558,17.712600482056146,0.0,31.525675508852714,24.26546827384644,0.0,10.902924932081056,0.0,8.17,0.0,0.0,0.0,4.74702245321756,0.0,13.08951281182515,29.497421784679865,11.257379486545457,0.0,73.43718096661502,0.0,2.804930555555555,2.1474565381708235,2.3045923091458804,1.4775259826152685,4.611420540438398,1.244692932728647,8.947059240362812,2.4296192365835223,6.9352168367346945,4.347485827664399,0.5555555555555556,21,0,2,0,1,1,1,1,2,3,0,3,4,0,0,0,3,4.1174000000000035,94.29700000000007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1587,tandospirone,1,2,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,12.731269034081013,0.027345332427055835,12.731269034081013,0.027345332427055835,0.5464962211486228,383.4960000000001,354.2640000000001,383.23212516800004,150,0,0.23287880146348536,-0.33826073198235146,0.33826073198235146,0.23287880146348536,0.8571428571428571,1.4642857142857142,2.107142857142857,16.181923122460617,9.81053169341323,2.600313221897452,-2.342378930215226,2.555684070719646,-2.4685961947534816,6.055596190831268,-0.14036975342949506,1.049451938917346,705.5713068373868,19.087211190881018,16.372191035806924,16.372191035806924,13.720346690612276,10.817056752520852,10.817056752520852,8.79747908853299,8.79747908853299,7.332084389565266,7.332084389565266,5.922182130524566,5.922182130524566,-2.02,6417890.984954709,18.03685266717727,7.426434269494114,3.0935757589141892,165.65393562271305,4.899909730850478,0.0,0.0,17.762698739689505,0.0,0.0,19.388893829844598,9.967957041894417,0.0,0.0,0.0,56.551043681327016,45.11746917278902,11.835812092322787,9.589074368143644,17.762698739689505,0.0,19.76777650359537,23.671624184645573,32.10410811463005,44.16844816632592,18.460054211687762,0.0,0.0,4.899909730850478,5.948339280986494,0.0,0.0,70.85067439777384,9.589074368143644,23.671624184645573,32.10410811463005,18.460054211687762,0.0,0.0,0.0,69.64000000000001,0.0,9.589074368143644,0.0,23.6501715510258,18.380568498235363,70.77622942517942,0.0,17.29359687407663,6.06636706846161,19.76777650359537,0.0,0.0,0.0,40.40602230814099,0.0,0.0,2.117426129564997,1.8408558320652664,8.928442074009093,5.540586989552988,0.0,0.7142857142857143,28,0,7,2,2,4,0,1,1,6,0,7,6,2,2,4,5,1.4098999999999995,104.45000000000006,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1588,taniplon,1,2,COc1nc2nc(-c3noc(C)n3)cn2c2c1CCCC2,5.425581118249768,0.4875243291761149,5.425581118249768,0.4875243291761149,0.716034202362213,285.3070000000001,270.187,285.12257472000005,108,0,0.23750322791554535,-0.48066225139234625,0.48066225139234625,0.23750322791554535,1.1904761904761905,2.0476190476190474,2.8095238095238093,16.4747379020644,9.965543693266763,2.2118209673715676,-2.1839204625932047,2.295901627931159,-2.114495084550822,5.547850151343044,0.3876365850349201,1.9439648749814615,820.2388612671082,14.396976746569035,11.958341952363334,11.958341952363334,10.25835149307306,7.015512752041115,7.015512752041115,5.186582219251432,5.186582219251432,3.826529710196652,3.826529710196652,2.8717763275238073,2.8717763275238073,-2.44,147351.32720460856,12.31202481059889,4.542305960192937,1.8795764935231203,120.52830197676286,9.259957890773396,5.693927994848461,0.0,23.3727704803804,0.0,0.0,4.400694606261793,4.9839785209472085,9.967957041894417,0.0,5.156663257125445,25.683286491704038,24.377960257849157,7.109797541277533,9.259957890773396,5.777653723919194,0.0,24.509293426228865,0.0,32.60702369139466,7.109797541277533,23.344946980184442,0.0,17.39832082928376,4.736862953800049,0.0,5.879988336435371,0.0,31.619090967506395,12.841643245852019,6.923737199690624,29.989746654423385,10.719938508586424,0.0,17.29598621676758,0.0,78.34,0.0,0.0,0.0,0.0,29.066698475228865,12.841643245852019,24.099022732397476,14.033534740968157,10.59753817787487,20.10859881996707,9.259957890773396,12.468393067103383,0.0,13.22149179579239,3.914960711136306,3.0758665858318635,2.305320950911229,0.0,6.268373385039149,1.7593660224522418,1.6528941484001007,0.42857142857142855,21,0,7,1,0,1,0,3,3,7,0,7,2,0,0,0,4,1.9751199999999998,74.21000000000002,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
